event,Range,RangeRate,Speed,LaneDistanceLeft,LaneDistanceRight,Crossing,End of event,Along_s,Alat_s,Driving style
12,46.0625,-4.9375,36.10833,-0.7421875,2.738281,0,0,0.40481334841629,-0.136578053511312,3
12,45.625,-4.875,36.04722,-0.6796875,2.761719,0,0,0.379272624434389,-0.144042986045249,3
12,45.1875,-4.8125,36.03056,-0.6132813,2.808594,0,0,0.36950113122172,-0.188377828171946,3
12,44.1875,-4.75,35.91111,-0.4335938,3.011719,0,0,0.465598416289593,-0.229814480343891,3
12,43.875,-4.5625,35.84722,-0.390625,3.082031,0,0,0.504968568196509,-0.236274967944085,3
12,101.1875,-9.8125,35.70278,-0.2460938,3.261719,0,0,0.510108354880414,-0.228123617186526,3
12,102.125,-8.375,35.60833,-0.1835938,3.300781,0,0,0.464646170006464,-0.20177335553602,3
12,101.5625,-7.4375,35.58611,-0.1210938,3.355469,0,0,0.352210407239819,-0.153637110457373,3
12,102.3125,-6.0625,35.51944,-0.05859375,3.488281,0,0,0.156429460245637,-0.0801278094153919,3
12,102.9375,-4.5,35.41945,0.0078125,3.542969,0,0,-0.139068277310924,0.0223416201251167,3
12,103.5,-1.1875,35.81945,-3.191406,0.09765625,1,1,-0.550654411764706,0.157358250699346,3
15,64.75,-2.1875,31.33889,-1.433594,1.976563,0,0,-1.41283169934641,-0.812328020784314,1
15,64.625,-2.1875,31.41667,-1.414063,2.003906,0,0,-1.26433204948646,-0.791630370994398,1
15,64.5,-2.25,31.48056,-1.390625,2.023438,0,0,-1.19102962274653,-0.792964742568412,1
15,64.125,-2.25,31.46667,-1.332031,2.046875,0,0,-1.17789346764347,-0.810540852059901,1
15,63.9375,-2.375,31.57222,-1.292969,2.050781,0,0,-1.2098926326941,-0.838568416022409,1
15,63.75,-2.4375,31.65,-1.269531,2.058594,0,0,-1.27199616641528,-0.871257151009481,1
15,63.4375,-2.4375,31.66945,-1.207031,2.121094,0,0,-1.34917311732385,-0.902816773574661,1
15,63.25,-2.625,31.67778,-1.183594,2.167969,0,0,-1.42639253393665,-0.927457000271493,1
15,63.125,-2.5625,31.69722,-1.148438,2.21875,0,0,-1.36485407239819,-0.886648175384615,1
15,62.8125,-2.4375,31.76945,-1.039063,2.277344,0,0,-1.3733020361991,-0.873617631945702,1
15,62.75,-2.5,31.83333,-1,2.304688,0,0,-1.38947285067873,-0.829683243257919,1
15,62.6875,-2.5,31.81111,-0.9765625,2.332031,0,0,-1.34201244343891,-0.751272611131222,1
15,62.25,-2.5,31.87778,-0.8984375,2.417969,0,0,-1.36295022624434,-0.764140260452489,1
15,62,-2.5625,31.91389,-0.8476563,2.460938,0,0,-1.29787104072398,-0.737332571312217,1
15,61.6875,-2.625,31.91945,-0.7773438,2.492188,0,0,-1.20047624434389,-0.648203616108597,1
15,61.1875,-2.6875,31.98333,-0.6835938,2.554688,0,0,-1.25730769230769,-0.665794118823529,1
15,60.8125,-2.6875,32.02778,-0.625,2.59375,0,0,-1.23547963800905,-0.583515844162896,1
15,60.5625,-2.75,32.09444,-0.59375,2.621094,0,0,-1.21580542986425,-0.52708371040724,1
15,60.125,-2.875,32.10278,-0.4921875,2.71875,0,0,-1.23827375565611,-0.505824660633484,1
15,59.75,-2.875,32.13056,-0.4101563,2.832031,0,0,-1.21756900452489,-0.426262443438914,1
15,59.5625,-2.8125,32.12222,-0.3476563,2.890625,0,0,-1.24107013574661,-0.401273755656109,1
15,59,-2.8125,32.21667,-0.2226563,3.011719,0,0,-1.29397285067873,-0.408196832579186,1
15,58.6875,-2.875,32.21667,-0.1601563,3.058594,0,0,-1.1655,-0.286808823529412,1
15,126.875,1.25,32.19722,0.03515625,3.214844,0,0,-1.16699280866193,-0.225323085003232,1
15,127.4375,2.3125,32.225,0.08984375,3.257813,0,0,-1.1695104278891,-0.17172034583064,1
15,129.625,3.25,32.25556,0.140625,3.304688,0,0,-1.16854195396107,-0.129193479314803,1
15,128.3125,2.8125,32.26944,-3.335938,0.1601563,1,0,-1.15957648315737,-0.100935358758888,1
15,128.0625,2.1875,32.29167,-3.253906,0.2382813,0,0,-1.13810311175752,-0.0901388574660633,1
15,128.375,1.5625,32.31945,-3.210938,0.28125,0,0,-1.09961093604108,-0.0999968487394959,1
15,128.125,0.8125,32.33611,-3.167969,0.328125,0,1,-1.03958905228758,-0.133702205882353,1
16,36.1875,-4.3125,33.2,-1.316406,2.195313,0,0,-1.66318341503268,-0.358609477124183,1
16,35.8125,-4.5,33.27222,-1.273438,2.238281,0,0,-1.49452095004669,-0.361302929505135,1
16,35.5625,-4.5625,33.32778,-1.226563,2.277344,0,0,-1.37567836493572,-0.348874910220499,1
16,34.875,-4.6875,33.31667,-1.144531,2.347656,0,0,-1.29910255512461,-0.324011913739855,1
16,34.75,-4.5,33.33334,-1.097656,2.394531,0,0,-1.25724041603821,-0.289400434532788,1
16,34.125,-4.5,33.33334,-1.011719,2.472656,0,0,-1.24253884310134,-0.247726967068879,1
16,33.75,-4.4375,33.31667,-0.984375,2.535156,0,0,-1.24744473173885,-0.201678005817712,1
16,33.125,-4.4375,33.35,-0.8710938,2.667969,0,0,-1.26440497737557,-0.153940045248869,1
16,32.8125,-4.375,33.37222,-0.8164063,2.726563,0,0,-1.24690950226244,-0.0768088235294118,1
16,32.5,-4.4375,33.35,-0.7578125,2.78125,0,0,-1.2403371040724,-0.0589807692307693,1
16,32.1875,-4.4375,33.38889,-0.703125,2.84375,0,0,-1.26924208144796,-0.0535045248868779,1
16,31.5,-4.625,33.46111,-0.5898438,2.953125,0,0,-1.26234615384615,-0.0341538461538462,1
16,31.1875,-4.625,33.46111,-0.53125,3.011719,0,0,-1.24368552036199,-0.0145904977375566,1
16,30.8125,-4.6875,33.43611,-0.4726563,3.074219,0,0,-1.269657239819,-0.0315610859728507,1
16,30.5,-4.6875,33.43611,-0.4414063,3.105469,0,0,-1.29740497737557,-0.0406447963800905,1
16,29.875,-4.6875,33.48333,-0.3320313,3.222656,0,0,-1.26576131221719,-0.0298438914027149,1
16,29.5625,-4.625,33.46667,-0.28125,3.269531,0,0,-1.27388934227537,-0.0656712992889464,1
16,28.9375,-4.5625,33.46111,-0.1835938,3.355469,0,0,-1.27946588378941,-0.0970439829778065,1
16,28.375,-4.375,33.46111,-0.09765625,3.445313,0,0,-1.27994066023845,-0.116267278065072,1
16,28.0625,-4.375,33.49167,-0.0625,3.492188,0,0,-1.27276339510163,-0.11564652014652,1
16,27.75,-4.25,33.53056,-0.03515625,3.515625,0,0,-1.25538381185808,-0.0874870448179272,1
16,120.9375,-0.1875,33.61111,-3.25,0.3085938,1,0,-1.22525163398693,-0.0240941876750699,1
16,120.8125,-0.125,33.65,-3.21875,0.3398438,0,1,-1.17981658496732,0.0822267156862746,1
19,87.75,-5.25,35.61632,-2.496094,3.9375,0,0,-0.391942401960784,0.258464869281046,1
19,87.375,-5.1875,35.625,-2.417969,3.949219,0,0,-0.352317927170868,0.360470296451914,1
19,86.5625,-5.125,35.63368,-2.371094,3.957031,0,0,-0.337287626589097,0.42361394814336,1
19,86.25,-5,35.61632,-2.269531,3.945313,0,0,-0.34115815556992,0.454588729081376,1
19,85.4375,-4.875,35.59896,-2.128906,3.964844,0,0,-0.358236169467787,0.460087543991956,1
19,84.9375,-5,35.59896,-2.078125,3.980469,0,0,-0.382828323637147,0.446803297601092,1
19,84.4375,-5,35.59896,-2.039063,3.996094,0,0,-0.40924127343245,0.421428894634777,1
19,83.9375,-5.0625,35.55556,-1.960938,4.003906,0,0,-0.431781674208145,0.390657239819005,1
19,83.75,-5.0625,35.57292,-1.871094,4.035156,0,0,-0.41397963800905,0.363420814479638,1
19,83.0625,-5.125,35.5816,-1.761719,4.136719,0,0,-0.38654185520362,0.357016968325792,1
19,81.875,-5.125,35.57292,-1.628906,4.257813,0,0,-0.34093665158371,0.381368778280543,1
19,81.375,-5.25,35.52084,-1.546875,4.296875,0,0,-0.304745475113122,0.415134615384615,1
19,81.0625,-5.3125,35.52084,-1.472656,4.363281,0,0,-0.318638009049774,0.415860859728507,1
19,80.1875,-5.5625,35.55556,-1.402344,4.429688,0,0,-0.338356334135747,0.420580316742082,1
19,79.375,-5.625,35.5382,-1.214844,4.480469,0,0,-0.313993212552036,0.431734162895928,1
19,78.5625,-5.6875,35.50348,-1.113281,4.496094,0,0,-0.285093891782805,0.448298642533937,1
19,78.625,-5.75,35.50348,-1.046875,4.554688,0,0,-0.254591629746606,0.423626696832579,1
19,77.6875,-5.6875,35.50348,-0.9804688,4.613281,0,0,-0.218978507891403,0.412726244343891,1
19,76.875,-5.625,35.48828,-0.6992188,4.894531,0,0,-0.209789594090498,0.377002262443439,1
19,76.6875,-5.625,35.50348,-0.609375,4.984375,0,0,-0.212003395131222,0.362322398190045,1
19,76.25,-5.75,35.50348,-0.5273438,5.066406,0,0,-0.221177603321267,0.388055429864254,1
19,75.9375,-5.75,35.48828,-0.4335938,3.035156,0,0,-0.183792987891403,0.372656108597285,1
19,75.6875,-5.9375,35.4796,-0.3476563,3.121094,0,0,-0.0969230782533936,0.39495814479638,1
19,74.6875,-6.0625,35.47092,-0.171875,3.296875,0,0,-0.0158009060814479,0.366571266968326,1
19,74.3125,-6.375,35.4362,-0.08203125,3.386719,0,0,0.0467277790138979,0.365552359405301,1
19,73.5,-6.375,35.41016,0.08984375,3.558594,0,0,0.114261244837894,0.367875336673131,1
19,72.875,-6,35.40148,0.1796875,3.648438,0,0,0.187200603681893,0.37413079077785,1
19,72,-6.25,35.4362,-3.15625,0.2265625,1,0,0.265946967837248,0.38490931372549,1
19,71.6875,-6.3125,35.42752,-3.089844,0.3007813,0,0,0.35090144959531,0.400801497522086,1
19,71.25,-6.3125,35.40148,-3.03125,0.359375,0,0,0.442465161247432,0.422397934173669,1
19,70.875,-6.375,35.38412,-2.988281,0.4296875,0,1,0.541039215084967,0.450289215686275,1
32,48.1875,-4,33.38759,-1.195313,2.101563,0,0,0.20493545751634,-0.88952614379085,2
32,47.8125,-4.125,33.37891,-1.136719,2.125,0,0,0.0815102124183005,-0.924359827264239,2
32,47.5625,-4.0625,33.42231,-1.09375,2.144531,0,0,0.00492192325648197,-0.973534506751419,2
32,47.0625,-4.125,33.4375,-1.09375,2.199219,0,0,-0.0317040957408605,-1.03239316239316,2
32,46.75,-4.25,33.37891,-1.054688,2.234375,0,0,-0.0352425303454716,-1.09627877433024,2
32,46.375,-4.1875,33.41363,-1.078125,2.152344,0,0,-0.0125680663290956,-1.16053432270344,2
32,45.6875,-4.1875,33.40495,-1.03125,2.171875,0,0,0.0294446105365225,-1.22050278765352,2
32,45,-4.25,33.34636,-0.9453125,2.265625,0,0,0.0839208144796382,-1.27152714932127,2
32,44.75,-4.1875,33.37891,-0.90625,2.3125,0,0,0.140254524886878,-1.35442307692308,2
32,44.4375,-4.1875,33.38759,-0.8554688,2.363281,0,0,0.234500000705882,-1.31812443438914,2
32,44.0625,-4.1875,33.36372,-0.8085938,2.414063,0,0,0.285386877945701,-1.31739705882353,2
32,43.5625,-4.1875,33.43099,-0.734375,2.527344,0,0,0.161881221339367,-1.22646832579186,2
32,43.4375,-4.1875,33.46354,-0.6953125,2.578125,0,0,0.105842759393665,-1.09726357466063,2
32,43.125,-4.1875,33.34636,-0.6640625,2.617188,0,0,0.172662894823529,-0.969858597285068,2
32,42.8125,-4.1875,33.40495,-0.6171875,2.664063,0,0,0.139928731701358,-1.04077941176471,2
32,42.1875,-4.0625,33.36372,-0.5078125,2.757813,0,0,0.24622284921267,-0.963933257918552,2
32,41.8125,-4.0625,33.34636,-0.4140625,2.816406,0,0,0.211984161384615,-0.805136877828055,2
32,41.375,-4,33.38759,-0.3515625,2.925781,0,0,0.0869106320180995,-0.770371040723982,2
32,41.0625,-4,33.36372,-0.3007813,2.972656,0,0,0.0842477362262444,-0.646654977375566,2
32,40.5,-4.0625,33.36372,-0.1796875,3.089844,0,0,-0.14513009160181,-0.613757918552036,2
32,40.125,-4.0625,33.38759,-0.1210938,3.148438,0,0,0.0325407231945702,-0.644830316742082,2
32,39.8125,-4.125,33.32031,-0.07421875,3.195313,0,0,0.0467929860452489,-0.693683257918552,2
32,39.5625,-4.0625,33.34636,-0.01953125,3.257813,0,0,0.0865588236470588,-0.668976244343892,2
32,39.3125,-4,33.42231,0.01953125,3.304688,0,0,0.0851753400723982,-0.760906108597285,2
32,38.75,-3.875,33.33768,0.109375,3.394531,0,0,0.0905452087327085,-0.756590295733678,2
32,38.125,-3.8125,33.36372,-3.039063,0.08984375,1,0,0.0934045956035337,-0.749377522803993,2
32,37.75,-3.8125,33.34636,-2.988281,0.1328125,0,0,0.0931814482602888,-0.742735769949005,2
32,37.25,-3.75,33.30295,-2.867188,0.2539063,0,0,0.0893037142783883,-0.740133017309488,2
32,36.9375,-3.625,33.35504,-2.808594,0.3046875,0,0,0.0811993412332471,-0.745037245026215,2
32,36.625,-3.6875,33.35504,-2.757813,0.3515625,0,0,0.0682962767002801,-0.760916433239963,2
32,36.125,-3.6875,33.34636,-2.703125,0.3984375,0,1,0.050022468254902,-0.791238562091504,2
35,45.625,-4.875,32.23742,-1.65625,1.96875,0,0,0.256223039424837,-0.696762656568627,2
35,44.875,-4.9375,32.26129,-1.578125,2.03125,0,0,0.0941300768127918,-0.574075338711485,2
35,44.5625,-4.9375,32.22005,-1.535156,2.054688,0,0,-0.00549924619895147,-0.490203399829778,2
35,44.25,-5,32.27865,-1.507813,2.085938,0,0,-0.0536627614970195,-0.438911294863176,2
35,43.875,-4.9375,32.23742,-1.480469,2.117188,0,0,-0.0613583009680386,-0.413963478751347,2
35,42.375,-4.9375,32.30469,-1.394531,2.1875,0,0,-0.0395836964986354,-0.409124406433958,2
35,41.9375,-5,32.27865,-1.289063,2.285156,0,0,0.000663220024563615,-0.418158532850679,2
35,41.625,-5,32.27865,-1.261719,2.328125,0,0,0.0483846167149321,-0.434830312941177,2
35,40.875,-5,32.37196,-1.199219,2.421875,0,0,0.0841176485248868,-0.423928725158371,2
35,40.625,-5,32.30469,-1.144531,2.480469,0,0,0.0688642549049773,-0.455787319276018,2
35,40.3125,-5.125,32.38065,-1.09375,2.53125,0,0,0.00211538608144796,-0.433545235565611,2
35,39.9375,-5,32.36328,-1.042969,2.589844,0,0,-0.0569411751402714,-0.45230541520362,2
35,39.3125,-5.0625,32.33724,-0.9492188,2.683594,0,0,-0.0928325780814479,-0.409397043710407,2
35,38.8125,-5.125,32.42188,-0.9023438,2.730469,0,0,-0.0548348408416289,-0.428662881266968,2
35,38.4375,-5.125,32.4132,-0.8515625,2.789063,0,0,0.00628280580995472,-0.430087090769231,2
35,37.9375,-5.25,32.4132,-0.8046875,2.832031,0,0,-0.0272205883529412,-0.394311074932127,2
35,36.6875,-5.125,32.4566,-0.6210938,3,0,0,-0.11721267038914,-0.357168544162896,2
35,36.3125,-5.0625,32.43924,-0.5625,3.058594,0,0,-0.160045248868778,-0.309988683981901,2
35,36,-5.125,32.50651,-0.5039063,3.128906,0,0,-0.132838235294118,-0.227254526063348,2
35,35.8125,-5.125,32.48047,-0.4453125,3.191406,0,0,0.00634049773755652,-0.0958314550226246,2
35,35.3125,-5.125,32.48915,-0.3867188,3.238281,0,0,0.0782228506787329,-0.077304298642534,2
35,34.5625,-5.0625,32.51519,-0.2617188,3.363281,0,0,-0.00132805429864262,-0.00137669683257929,2
35,34.0625,-5.0625,32.5217,-0.1875,3.421875,0,0,-0.0803054298642534,0.00101018099547504,2
35,33.6875,-5,32.58898,-0.1289063,3.480469,0,0,-0.105792986425339,0.00922398190045247,2
35,33.3125,-5.0625,32.57379,-0.07421875,3.539063,0,0,-0.117061570782159,0.0288718891402714,2
35,32,-5.1875,32.57379,0.09375,3.703125,0,0,-0.114650385154062,0.0398643341952165,2
35,31.5625,-5.125,32.57379,0.1445313,3.753906,0,0,-0.0957860509588451,0.0400519957983193,2
35,31.1875,-5.125,32.58898,-3.523438,0.1132813,1,0,-0.0576951896143073,0.0272855526826115,2
35,30.8125,-5.0625,32.64106,-3.300781,0.171875,0,0,0.00239557746175383,-0.000584316418875241,2
35,30.0625,-5.0625,32.66493,-3.1875,0.2773438,0,0,0.0872596288515406,-0.0457069327731092,2
35,29.6875,-5.0625,32.68229,-3.136719,0.3242188,0,1,0.199670343137255,-0.110231617647059,2
37,37.5,-4.4375,33.17057,-1.113281,2.375,0,0,-0.100283088235294,0.00496609477124183,2
37,37.375,-4.625,33.17057,-1.078125,2.414063,0,0,-0.183205882352941,0.00383864379084969,2
37,36.8125,-4.875,33.1619,-0.9882813,2.492188,0,0,-0.234646978021978,0.0151369900524312,2
37,36.4375,-5,33.15321,-0.9492188,2.523438,0,0,-0.258674531351002,0.0360498904690081,2
37,36.1875,-5.0625,33.1619,-0.90625,2.558594,0,0,-0.25935669844861,0.063766101953602,2
37,35.9375,-5.375,33.17057,-0.8671875,2.609375,0,0,-0.2407616354234,0.0954743814192344,2
37,35.75,-5.25,33.12717,-0.8320313,2.652344,0,0,-0.206957498383969,0.128363485778927,2
37,35.0625,-5.125,33.12717,-0.7539063,2.746094,0,0,-0.162012443438914,0.159622171945701,2
37,34.625,-5,33.17057,-0.65625,2.804688,0,0,-0.0658914027149322,0.16135407239819,2
37,34.375,-4.9375,33.1619,-0.6171875,2.851563,0,0,-0.0453393665158371,0.180996606334842,2
37,34.125,-4.875,33.12717,-0.578125,2.898438,0,0,-0.0301447963800905,0.179564479638009,2
37,33.5,-4.625,33.15321,-0.4960938,2.980469,0,0,0.0439298642533936,0.176001131221719,2
37,33.375,-4.5625,33.15321,-0.453125,3.007813,0,0,0.0269343891402715,0.226882352941177,2
37,33.0625,-4.625,33.14453,-0.4140625,3.035156,0,0,-0.0153450226244344,0.193022624434389,2
37,32.8125,-4.5625,33.12717,-0.3789063,3.070313,0,0,0.0642647058823529,0.173838235294118,2
37,32.625,-4.375,33.15321,-0.34375,3.109375,0,0,0.0861900452488687,0.166843891402715,2
37,31.875,-4.4375,33.10981,-0.2695313,3.179688,0,0,0.0193585972850678,0.173763574660634,2
37,31.25,-4.5625,33.10981,-0.1914063,3.222656,0,0,0.0261470588235293,0.0998144796380091,2
37,30.9375,-4.625,33.12717,-0.15625,3.226563,0,0,-0.0948608597285068,0.0872658371040724,2
37,30.625,-4.625,33.12717,-0.1210938,3.246094,0,0,-0.167704751131222,0.124360859728507,2
37,30,-4.625,33.12717,-0.05859375,3.308594,0,0,-0.158496606334842,0.109262443438914,2
37,29.6875,-4.625,33.08594,-0.01953125,3.355469,0,0,-0.240888009049774,0.0827680995475113,2
37,29.375,-4.625,33.12717,0.0234375,3.421875,0,0,-0.210716063348416,0.0799298642533937,2
37,29,-4.625,33.1033,0.07421875,3.480469,0,0,-0.218273755656109,0.0305995475113123,2
37,27.875,-4.6875,33.10981,0.1171875,3.527344,0,0,-0.17270289269554,0.0295317550096963,2
37,27.5625,-4.625,33.08594,-2.972656,0.1445313,1,0,-0.114501333225598,0.0364387389571214,2
37,27.25,-4.625,33.10981,-2.933594,0.1953125,0,0,-0.048558783128636,0.0513237987502694,2
37,26.75,-4.75,33.12717,-2.898438,0.234375,0,0,0.0202350517129929,0.0741902337858221,2
37,26.0625,-4.6875,33.12717,-2.816406,0.3320313,0,0,0.0869904654169359,0.105041343460461,2
37,25.5625,-4.6875,33.12717,-2.78125,0.3867188,0,0,0.14681775210084,0.143880427170868,2
37,25.1875,-4.6875,33.12717,-2.742188,0.4453125,0,1,0.194827205882353,0.190710784313725,2
36,40.8125,-5.375,33.41363,-1.125,2.421875,0,0,-0.335275326797386,0.130261437908497,2
36,39.8125,-5.5625,33.37891,-1.078125,2.457031,0,0,-0.413726832399627,0.0310431255835667,2
36,39.4375,-5.6875,33.36372,-1.054688,2.488281,0,0,-0.454140671011995,-0.0295664547870431,2
36,38.9375,-5.625,33.44618,-1.03125,2.519531,0,0,-0.462985231271996,-0.0570868796236444,2
36,38.5,-5.75,33.37891,-1.003906,2.558594,0,0,-0.446728901817137,-0.0570377253465489,2
36,37.375,-6.125,33.37023,-0.9257813,2.636719,0,0,-0.411840071284924,-0.0349385683760684,2
36,36.875,-6.125,33.4375,-0.8828125,2.683594,0,0,-0.364787128312864,0.00369101486748551,2
36,36.0625,-6.3125,33.40495,-0.828125,2.757813,0,0,-0.312038461538461,0.053331447963801,2
36,35.125,-6.4375,33.36372,-0.75,2.828125,0,0,-0.33306334841629,0.194526018099547,2
36,34.6875,-6.5,33.4375,-0.7226563,2.855469,0,0,-0.262480769230769,0.210588235294118,2
36,34.125,-6.75,33.38759,-0.6953125,2.882813,0,0,-0.253476244343892,0.121961538461538,2
36,33.6875,-6.625,33.37891,-0.6679688,2.90625,0,0,-0.280079185520362,0.0658348416289593,2
36,32.8125,-6.75,33.46354,-0.6054688,2.949219,0,0,-0.140674208144796,0.0151176470588237,2
36,32.3125,-6.9375,33.37023,-0.5664063,2.980469,0,0,-0.0428348416289595,0.149049773755656,2
36,32,-6.6875,33.36372,-0.5390625,3.007813,0,0,-0.123260180995475,0.272216063348416,2
36,31.5,-6.6875,33.44618,-0.5078125,3.03125,0,0,-0.0968178733031675,0.268831447963801,2
36,31,-6.625,33.35504,-0.4726563,3.066406,0,0,-0.192811085972851,0.188765837104072,2
36,30.0625,-6.8125,33.37023,-0.3945313,3.132813,0,0,-0.21260407239819,0.116912895927602,2
36,29,-6.875,33.42231,-0.3203125,3.207031,0,0,-0.0949106334841629,0.0598766968325793,2
36,28.5,-6.75,33.36372,-0.2851563,3.238281,0,0,-0.162777149321267,0.0621323529411766,2
36,27.625,-6.6875,33.37023,-0.2070313,3.300781,0,0,-0.107467194570136,0.138355203619909,2
36,27.1875,-6.625,33.42231,-0.1679688,3.339844,0,0,-0.0495113122171946,0.13575,2
36,26.625,-6.5625,33.34636,-0.1171875,3.382813,0,0,-0.0753744343891403,0.135099547511312,2
36,25.9375,-6.5,33.43099,-0.07421875,3.414063,0,0,0.00986425339366522,0.0574852941176472,2
36,25.6875,-6.5,33.38759,-0.03515625,3.441406,0,0,0.0295164027149321,0.0613997252747253,2
36,24.625,-6.625,33.35504,0.0546875,3.519531,0,0,0.0508113598003304,0.0737459105437047,2
36,24.375,-6.375,33.39627,0.09765625,3.558594,0,0,0.0770738167061697,0.0924540284062343,2
36,23.875,-6.0625,33.38759,0.1523438,3.597656,0,0,0.11162846548876,0.115454257343963,2
36,23.5,-5.9375,33.34636,-3.082031,0.09765625,1,0,0.15779999820441,0.14067677583854,2
36,22.8125,-5.6875,33.37023,-3.011719,0.1757813,0,0,0.21891310690943,0.166051762371615,2
36,22.5625,-5.4375,33.37023,-2.980469,0.21875,0,1,0.298292483660131,0.189509395424837,2
39,34.0625,-4.3125,33.37023,-1.628906,1.894531,0,0,0.0588239377647058,0.836488970588235,2
39,33.3125,-4.3125,33.42231,-1.566406,1.953125,0,0,-0.218191119336135,0.504164915966386,2
39,33,-4.375,33.33768,-1.542969,1.976563,0,0,-0.413811810548158,0.249878999676794,2
39,32.6875,-4.3125,33.39627,-1.511719,2.007813,0,0,-0.538871626391726,0.0657296380090498,2
39,32.375,-4.375,33.37023,-1.480469,2.03125,0,0,-0.604204057387201,-0.0561847527472527,2
39,31.8125,-4.3125,33.37023,-1.421875,2.082031,0,0,-0.620642594054945,-0.123765756302521,2
39,31.5,-4.25,33.37023,-1.390625,2.117188,0,0,-0.59902072691532,-0.144914956367162,2
39,31.1875,-4.1875,33.37023,-1.378906,2.152344,0,0,-0.550171946488688,-0.127533936651584,2
39,30.1875,-4.25,33.37023,-1.261719,2.277344,0,0,-0.416839366895928,-0.0642058823529411,2
39,29.8125,-4.25,33.42231,-1.203125,2.320313,0,0,-0.445352941058824,-0.15677036199095,2
39,29.5625,-4.25,33.39627,-1.164063,2.359375,0,0,-0.542976243638009,0.0771323529411765,2
39,29.1875,-4.25,33.32031,-1.132813,2.398438,0,0,-0.540349547511312,0.183980769230769,2
39,28.5625,-4.1875,33.41363,-1.046875,2.488281,0,0,-0.513306561085973,0.407483031674208,2
39,28.25,-4.25,33.38759,-1.007813,2.523438,0,0,-0.483825791855204,0.332950226244344,2
39,27.9375,-4.25,33.33768,-0.96875,2.566406,0,0,-0.413641402714932,0.386893665158371,2
39,27.5625,-4.1875,33.35504,-0.9335938,2.609375,0,0,-0.400804298642534,0.403403846153846,2
39,26.625,-4.1875,33.37023,-0.7695313,2.652344,0,0,-0.460265837104072,0.394388009049774,2
39,26.3125,-4.25,33.37023,-0.7148438,2.820313,0,0,-0.569653846153846,0.387079185520362,2
39,26,-4.25,33.35504,-0.65625,2.878906,0,0,-0.629564479638009,0.348255656108597,2
39,25.625,-4.25,33.35504,-0.5976563,2.941406,0,0,-0.605941176470588,0.240406108597285,2
39,25.3125,-4.25,33.37891,-0.5390625,3,0,0,-0.514774886171946,0.282168552036199,2
39,24.75,-4.25,33.34636,-0.4179688,3.121094,0,0,-0.322064479520362,0.189859728506787,2
